ID,日本語名,英語名,タイプ,国,4軸,次数,接続先（上位5）,定義（100字）,追加接続先（手動入力）
SCS-0407,西側諸国のアルゴリズムランキングシステム,Western Algorithmic Ranking Systems,phenomenon,EU,"データフロー, インセンティブ設計",1,ブラックリスト,西側諸国で実際に運用されている人々をランク付けするシステム。住居入居、求職、基礎サービス申込みの拒否に使用。アムステルダムでは若者を犯罪リスクでランク付けし、差別問題を引き起こしている。,
SCS-0409,中国信用システムのローテク性,Low-Tech Nature of Chinese Credit System,phenomenon,CN,"データフロー, ガバナンス",1,社会信用システム,中国の社会信用システムの実態がローテクであるという指摘。金融クレジット産業への規制、政府機関同士のデータ共有、道徳的価値の推進が混在した制度であり、高度なAIシステムではない。,
SCS-0420,SCHUFAの4事業領域,SCHUFA Four Business Areas,mechanism,EU,"データフロー, インセンティブ設計",1,SCHUFA信用情報機関,"信用力評価（2億4,010万ユーロ）、本人確認（2,280万ユーロ）、詐欺防止（1,180万ユーロ）、コンプライアンス（420万ユーロ、前年比87.1%増）の4分野。KYCソリューションがコンプライア",
SCS-0421,消費者信用力自己証明,Consumer Creditworthiness Self-Verification,phenomenon,EU,"データフロー, インセンティブ設計",1,SCHUFA信用情報機関,"消費者が自身の信用力を証明し、個人情報盗難から保護する需要の増加。SCHUFAの個人顧客向け売上8,530万ユーロ（前年比3.7%増）に貢献。",
SCS-0426,消費者金融保護局,Consumer Financial Protection Bureau (CFPB),actor,US,ガバナンス,1,公正信用報告法,2010年ドッド・フランク法で設立された連邦機関。多くの連邦消費者金融保護権限を統合し、FCRAに基づく規則制定権限を持つ。大手CRAに対する執行権限を保持。,
SCS-0427,信用凍結権,Credit Freeze Right,mechanism,US,"データフロー, インセンティブ設計",1,公正情報実務フレームワーク,2018年経済成長・規制緩和・消費者保護法で確立された権利。消費者が詐欺や個人情報盗難からの予防措置として、自己名義での新規信用口座開設を停止できる無料の仕組み。,
SCS-0429,FCRA以前の信用業界濫用,Pre-FCRA Credit Industry Abuses,phenomenon,US,データフロー,1,公正信用報告法,1960年代の信用報告業界の問題。不正確・不完全な報告、誤認、近隣からの悪意ある噂の収集、性的指向・同棲・飲酒習慣などの「ライフスタイル」情報の収集、調査員による虚偽情報の捏造。,
SCS-0430,不利益措置通知義務,Adverse Action Notice Requirement,mechanism,US,"インセンティブ設計, ガバナンス",1,公正信用報告法,FACTAで強化された要件。CRAから取得した情報に基づく不利益措置（信用拒否やより不利な信用条件）の場合、消費者に通知することを義務付け。,
SCS-0431,黄聞雲書簡,Huang Wenyun Letter,phenomenon,CN,ガバナンス,1,社会信用システム,1999年に深圳市の玩具メーカー経営者・黄聞雲が首相・朱鎔基に送った書簡。信用欠如が中国市場経済発展の課題であると訴え、米国のクレジット・スコアを参考にした制度構築を提案。社会信用システム構築の発端と,
SCS-0446,政務誠信建設,Government Credit Construction,mechanism,CN,ガバナンス,1,四大誠信建設,政府が率先して信用を構築し、行政の透明性と説明責任を高める取り組み。政策承諾の履行、政府のパフォーマンス評価への信用指標の組み込みを含む。,
SCS-0449,司法公信建設,Judicial Credibility Construction,mechanism,CN,ガバナンス,1,司法公信力,司法機関の信頼性向上。裁判所・検察・公安・司法行政の透明性確保と執行率向上を通じて、法の支配と社会の公正を担保する。,
SCS-0456,多部門連合懲戒,Cross-Department Joint Punishment,mechanism,CN,"インセンティブ設計, ガバナンス",1,全国信用情報共有プラットフォーム,複数の行政部門・地域が連携して失信者を制裁する仕組み。信用情報の共有を通じて、一箇所での違反が多領域に影響を及ぼす。,
SCS-0459,信用情報主体権益保護,Credit Information Subject Rights Protection,mechanism,CN,ガバナンス,1,全国信用情報共有プラットフォーム,信用情報の対象となる個人・法人の権利を保護する仕組み。異議申立て、苦情処理、侵害責任追及制度を含む。,
SCS-0473,企業環境行為信用評価制度,Environmental Behavior Credit Evaluation System,mechanism,CN,"インセンティブ設計, ガバナンス",1,環境社会信用システム,企業の環境保護行動を評価・格付けする制度。定期的に評価結果を公開し、銀行・証券・保険などと連動した奨懲を実施。,
SCS-0477,国際入札要件としてのAEO,AEO as International Bidding Requirement,phenomenon,INTL,インセンティブ設計,1,AEO対応保税加工輸出,多国籍企業がサプライヤー選定条件としてAEO認証を要求する傾向。AEO認証がないと国際入札で失格となる事例が発生。AEO認証が競争優位の源泉となる。,
SCS-0478,AEO対応保税加工輸出,AEO-Enabled Bonded Outward Processing,mechanism,CN,"インセンティブ設計, ガバナンス",1,国際入札要件としてのAEO,中国税関のAEO認定企業のみが利用可能な保税加工輸出制度。2016年税関総署公告第69号に基づき、一般認定または高度認定企業のみが外向加工手帳を申請可能。米中貿易戦争下でのコスト削減ソリューションとな,
SCS-0483,社会的責任スコアの分散,Social Responsibility Score Variance,phenomenon,CN,インセンティブ設計,1,社会的責任カテゴリー（CSCS）,5カテゴリ中で社会的責任カテゴリの平均スコアが最低（38.3%、他は96%超）かつ企業間の変動が最大という発見。スコア向上の最大の余地がこのカテゴリにあることを示唆。,
SCS-0485,コーポレートガバナンスとスコアの非相関,Corporate Governance-Score Non-Correlation,phenomenon,CN,ガバナンス,1,アルゴリズムガバナンス,より良いガバナンス（独立取締役比率で代理）やより高い収益性を持つ企業が高いスコアを得ていないという発見。一方、高レバレッジ（高デフォルトリスク）企業は低スコアと相関。,
SCS-0488,浙江省CSCSスコア分布,Zhejiang CSCS Score Distribution,phenomenon,CN,データフロー,1,SCS-0633,浙江省上場企業の74.2%が「優秀」評価、約90%が「優秀」または「良好」。「普通」または「不良」は約2%のみ。データ品質の問題か企業の質の高さかは不明。,
SCS-0491,芝麻信用スコア特典,Sesame Credit Score Benefits,mechanism,CN,インセンティブ設計,1,芝麻信用商業パイロット,スコアに応じた段階的特典。600点でホテルデポジット免除・賃貸敷金免除・融資審査迅速化、650点でレンタカーデポジット免除・図書館デポジット免除、700点でシンガポールビザ取得容易化、750点で北京空,
SCS-0493,人民銀行の芝麻信用への警告,PBOC Warning on Sesame Credit,phenomenon,CN,ガバナンス,1,芝麻信用,2015年9月、芝麻信用が大学で実施した「芝麻信用分PK活動」（最高点を取る学生は誰だゲーム）に対し、中央銀行が「信用を遊びにしてはならない」と注意通達を発出した事例。,
SCS-0495,スコアリングにおける人間関係要素,Social Relationship Factor in Scoring,phenomenon,CN,"データフロー, インセンティブ設計",1,芝麻信用,芝麻信用が「人との繋がり」を評価要素に含める中国的特徴。人間関係の豊富さがスコアに影響する設計は中国の社会文化を反映。,
SCS-0500,執行インフラ概念,Enforcement Infrastructure Concept,mechanism,CN,"データフロー, ガバナンス",1,国家監視インフラ,中国SCSの現状を表す概念。全国民を一元的に数値化したスコアは存在せず、複数のデータや評価を組み合わせた「執行インフラ」として機能。違反データに基づく「警告ネットワーク」を含む。,
